%SeriesCode,Period,Value
A068RC,1987M09,"3,248,175"
A068RC,1987M10,"3,256,277"
A068RC,1987M11,"3,266,232"
A068RC,1987M12,"3,296,361"
A068RC,1988M01,"3,336,976"
A068RC,1988M02,"3,344,988"
A068RC,1988M03,"3,384,581"
A068RC,1988M04,"3,388,011"
A068RC,1988M05,"3,419,349"
A068RC,1988M06,"3,444,949"
A068RC,1988M07,"3,469,738"
A068RC,1988M08,"3,495,704"
A068RC,1988M09,"3,503,429"
A068RC,1988M10,"3,543,166"
A068RC,1988M11,"3,560,847"
A068RC,1988M12,"3,591,912"
A068RC,1989M01,"3,618,233"
A068RC,1989M02,"3,624,246"
A068RC,1989M03,"3,636,453"
A068RC,1989M04,"3,682,233"
A068RC,1989M05,"3,692,011"
A068RC,1989M06,"3,707,541"
A068RC,1989M07,"3,727,342"
A068RC,1989M08,"3,762,934"
A068RC,1989M09,"3,764,905"
A068RC,1989M10,"3,778,689"
A068RC,1989M11,"3,789,116"
A068RC,1989M12,"3,830,615"
A068RC,1990M01,"3,876,926"
A068RC,1990M02,"3,874,803"
A068RC,1990M03,"3,901,669"
A068RC,1990M04,"3,916,791"
A068RC,1990M05,"3,922,883"
A068RC,1990M06,"3,952,207"
A068RC,1990M07,"3,971,338"
A068RC,1990M08,"3,998,710"
A068RC,1990M09,"4,021,214"
A068RC,1990M10,"4,022,011"
A068RC,1990M11,"4,023,823"
A068RC,1990M12,"4,013,625"
A068RC,1991M01,"3,995,296"
A068RC,1991M02,"4,021,354"
A068RC,1991M03,"4,068,119"
A068RC,1991M04,"4,062,920"
A068RC,1991M05,"4,089,543"
A068RC,1991M06,"4,097,220"
A068RC,1991M07,"4,123,169"
A068RC,1991M08,"4,126,391"
A068RC,1991M09,"4,141,899"
A068RC,1991M10,"4,134,248"
A068RC,1991M11,"4,161,689"
A068RC,1991M12,"4,178,719"
A068RC,1992M01,"4,239,303"
A068RC,1992M02,"4,254,313"
A068RC,1992M03,"4,271,717"
A068RC,1992M04,"4,287,453"
A068RC,1992M05,"4,313,959"
A068RC,1992M06,"4,332,223"
A068RC,1992M07,"4,366,183"
A068RC,1992M08,"4,381,814"
A068RC,1992M09,"4,415,866"
A068RC,1992M10,"4,440,018"
A068RC,1992M11,"4,455,707"
A068RC,1992M12,"4,491,783"
A068RC,1993M01,"4,499,333"
A068RC,1993M02,"4,514,208"
A068RC,1993M03,"4,511,450"
A068RC,1993M04,"4,552,953"
A068RC,1993M05,"4,581,781"
A068RC,1993M06,"4,599,206"
A068RC,1993M07,"4,627,893"
A068RC,1993M08,"4,639,979"
A068RC,1993M09,"4,670,507"
A068RC,1993M10,"4,693,375"
A068RC,1993M11,"4,715,025"
A068RC,1993M12,"4,732,558"
A068RC,1994M01,"4,747,039"
A068RC,1994M02,"4,795,188"
A068RC,1994M03,"4,809,437"
A068RC,1994M04,"4,836,621"
A068RC,1994M05,"4,836,375"
A068RC,1994M06,"4,877,425"
A068RC,1994M07,"4,892,128"
A068RC,1994M08,"4,935,733"
A068RC,1994M09,"4,949,409"
A068RC,1994M10,"4,987,904"
A068RC,1994M11,"5,001,695"
A068RC,1994M12,"5,018,829"
A068RC,1995M01,"5,028,807"
A068RC,1995M02,"5,030,585"
A068RC,1995M03,"5,068,295"
A068RC,1995M04,"5,077,957"
A068RC,1995M05,"5,123,946"
A068RC,1995M06,"5,170,270"
A068RC,1995M07,"5,165,486"
A068RC,1995M08,"5,201,902"
A068RC,1995M09,"5,218,898"
A068RC,1995M10,"5,218,067"
A068RC,1995M11,"5,261,669"
A068RC,1995M12,"5,305,068"
A068RC,1996M01,"5,292,000"
A068RC,1996M02,"5,340,006"
A068RC,1996M03,"5,381,227"
A068RC,1996M04,"5,418,714"
A068RC,1996M05,"5,435,602"
A068RC,1996M06,"5,443,134"
A068RC,1996M07,"5,467,691"
A068RC,1996M08,"5,492,539"
A068RC,1996M09,"5,515,620"
A068RC,1996M10,"5,549,433"
A068RC,1996M11,"5,573,082"
A068RC,1996M12,"5,601,076"
A068RC,1997M01,"5,635,103"
A068RC,1997M02,"5,658,747"
A068RC,1997M03,"5,680,489"
A068RC,1997M04,"5,688,688"
A068RC,1997M05,"5,691,502"
A068RC,1997M06,"5,727,194"
A068RC,1997M07,"5,783,826"
A068RC,1997M08,"5,823,644"
A068RC,1997M09,"5,840,019"
A068RC,1997M10,"5,878,816"
A068RC,1997M11,"5,902,989"
A068RC,1997M12,"5,933,674"
A068RC,1998M01,"5,929,742"
A068RC,1998M02,"5,963,333"
A068RC,1998M03,"5,991,479"
A068RC,1998M04,"6,035,952"
A068RC,1998M05,"6,088,425"
A068RC,1998M06,"6,123,531"
A068RC,1998M07,"6,144,007"
A068RC,1998M08,"6,179,198"
A068RC,1998M09,"6,220,133"
A068RC,1998M10,"6,256,293"
A068RC,1998M11,"6,272,855"
A068RC,1998M12,"6,327,573"
A068RC,1999M01,"6,326,434"
A068RC,1999M02,"6,355,486"
A068RC,1999M03,"6,387,709"
A068RC,1999M04,"6,456,321"
A068RC,1999M05,"6,487,750"
A068RC,1999M06,"6,517,942"
A068RC,1999M07,"6,545,449"
A068RC,1999M08,"6,592,201"
A068RC,1999M09,"6,646,266"
A068RC,1999M10,"6,673,351"
A068RC,1999M11,"6,711,253"
A068RC,1999M12,"6,814,345"
A068RC,2000M01,"6,812,993"
A068RC,2000M02,"6,899,856"
A068RC,2000M03,"6,968,445"
A068RC,2000M04,"6,957,768"
A068RC,2000M05,"6,997,576"
A068RC,2000M06,"7,038,312"
A068RC,2000M07,"7,065,861"
A068RC,2000M08,"7,105,408"
A068RC,2000M09,"7,192,598"
A068RC,2000M10,"7,203,629"
A068RC,2000M11,"7,218,620"
A068RC,2000M12,"7,261,351"
A068RC,2001M01,"7,290,468"
A068RC,2001M02,"7,308,532"
A068RC,2001M03,"7,300,153"
A068RC,2001M04,"7,314,715"
A068RC,2001M05,"7,360,350"
A068RC,2001M06,"7,373,608"
A068RC,2001M07,"7,386,446"
A068RC,2001M08,"7,422,210"
A068RC,2001M09,"7,324,579"
A068RC,2001M10,"7,517,539"
A068RC,2001M11,"7,474,861"
A068RC,2001M12,"7,452,575"
A068RC,2002M01,"7,475,937"
A068RC,2002M02,"7,517,555"
A068RC,2002M03,"7,533,706"
A068RC,2002M04,"7,600,640"
A068RC,2002M05,"7,575,445"
A068RC,2002M06,"7,609,045"
A068RC,2002M07,"7,670,005"
A068RC,2002M08,"7,690,146"
A068RC,2002M09,"7,678,718"
A068RC,2002M10,"7,720,672"
A068RC,2002M11,"7,748,780"
A068RC,2002M12,"7,800,570"
A068RC,2003M01,"7,818,714"
A068RC,2003M02,"7,823,277"
A068RC,2003M03,"7,886,708"
A068RC,2003M04,"7,910,436"
A068RC,2003M05,"7,918,294"
A068RC,2003M06,"7,969,727"
A068RC,2003M07,"8,027,280"
A068RC,2003M08,"8,125,256"
A068RC,2003M09,"8,127,153"
A068RC,2003M10,"8,143,706"
A068RC,2003M11,"8,199,213"
A068RC,2003M12,"8,231,613"
A068RC,2004M01,"8,290,557"
A068RC,2004M02,"8,322,987"
A068RC,2004M03,"8,377,815"
A068RC,2004M04,"8,395,247"
A068RC,2004M05,"8,472,570"
A068RC,2004M06,"8,458,742"
A068RC,2004M07,"8,532,670"
A068RC,2004M08,"8,569,100"
A068RC,2004M09,"8,639,533"
A068RC,2004M10,"8,695,129"
A068RC,2004M11,"8,744,758"
A068RC,2004M12,"8,809,907"
A068RC,2005M01,"8,800,339"
A068RC,2005M02,"8,861,646"
A068RC,2005M03,"8,902,995"
A068RC,2005M04,"8,988,904"
A068RC,2005M05,"8,990,913"
A068RC,2005M06,"9,075,990"
A068RC,2005M07,"9,181,615"
A068RC,2005M08,"9,186,139"
A068RC,2005M09,"9,241,437"
A068RC,2005M10,"9,285,786"
A068RC,2005M11,"9,299,628"
A068RC,2005M12,"9,333,467"
A068RC,2006M01,"9,422,042"
A068RC,2006M02,"9,456,021"
A068RC,2006M03,"9,489,891"
A068RC,2006M04,"9,551,995"
A068RC,2006M05,"9,592,160"
A068RC,2006M06,"9,618,394"
A068RC,2006M07,"9,704,376"
A068RC,2006M08,"9,709,604"
A068RC,2006M09,"9,748,403"
A068RC,2006M10,"9,772,778"
A068RC,2006M11,"9,782,641"
A068RC,2006M12,"9,876,145"
A068RC,2007M01,"9,927,024"
A068RC,2007M02,"9,955,275"
A068RC,2007M03,"9,989,615"
A068RC,2007M04,"10,032,861"
A068RC,2007M05,"10,077,966"
A068RC,2007M06,"10,100,592"
A068RC,2007M07,"10,138,761"
A068RC,2007M08,"10,181,523"
A068RC,2007M09,"10,227,442"
A068RC,2007M10,"10,256,854"
A068RC,2007M11,"10,327,134"
A068RC,2007M12,"10,337,338"
A068RC,2008M01,"10,358,308"
A068RC,2008M02,"10,337,055"
A068RC,2008M03,"10,377,051"
A068RC,2008M04,"10,414,296"
A068RC,2008M05,"10,470,389"
A068RC,2008M06,"10,524,305"
A068RC,2008M07,"10,521,076"
A068RC,2008M08,"10,511,082"
A068RC,2008M09,"10,460,350"
A068RC,2008M10,"10,364,337"
A068RC,2008M11,"10,217,824"
A068RC,2008M12,"10,121,136"
A068RC,2009M01,"10,181,150"
A068RC,2009M02,"10,165,717"
A068RC,2009M03,"10,119,503"
A068RC,2009M04,"10,125,088"
A068RC,2009M05,"10,147,774"
A068RC,2009M06,"10,203,571"
A068RC,2009M07,"10,237,074"
A068RC,2009M08,"10,358,198"
A068RC,2009M09,"10,285,211"
A068RC,2009M10,"10,333,578"
A068RC,2009M11,"10,338,760"
A068RC,2009M12,"10,390,908"
A068RC,2010M01,"10,396,085"
A068RC,2010M02,"10,424,740"
A068RC,2010M03,"10,481,911"
A068RC,2010M04,"10,500,850"
A068RC,2010M05,"10,518,099"
A068RC,2010M06,"10,540,294"
A068RC,2010M07,"10,572,531"
A068RC,2010M08,"10,613,494"
A068RC,2010M09,"10,631,310"
A068RC,2010M10,"10,688,893"
A068RC,2010M11,"10,738,952"
A068RC,2010M12,"10,776,523"
A068RC,2011M01,"10,816,819"
A068RC,2011M02,"10,850,424"
A068RC,2011M03,"10,932,014"
A068RC,2011M04,"10,971,862"
A068RC,2011M05,"10,995,099"
A068RC,2011M06,"11,016,176"
A068RC,2011M07,"11,057,115"
A068RC,2011M08,"11,082,519"
A068RC,2011M09,"11,124,592"
A068RC,2011M10,"11,141,651"
A068RC,2011M11,"11,145,803"
A068RC,2011M12,"11,153,607"
A068RC,2012M01,"11,243,300"
A068RC,2012M02,"11,338,757"
A068RC,2012M03,"11,344,923"
A068RC,2012M04,"11,372,007"
A068RC,2012M05,"11,357,742"
A068RC,2012M06,"11,330,279"
A068RC,2012M07,"11,359,420"
A068RC,2012M08,"11,389,042"
A068RC,2012M09,"11,449,546"
A068RC,2012M10,"11,491,436"
A068RC,2012M11,"11,525,974"
A068RC,2012M12,"11,525,787"
A068RC,2013M01,"11,587,675"
A068RC,2013M02,"11,625,566"
A068RC,2013M03,"11,616,518"
A068RC,2013M04,"11,595,703"
A068RC,2013M05,"11,632,071"
A068RC,2013M06,"11,651,289"
A068RC,2013M07,"11,680,108"
A068RC,2013M08,"11,715,393"
A068RC,2013M09,"11,757,500"
A068RC,2013M10,"11,811,099"
A068RC,2013M11,"11,878,605"
A068RC,2013M12,"11,908,587"
A068RC,2014M01,"11,901,234"
A068RC,2014M02,"11,976,634"
A068RC,2014M03,"12,049,731"
A068RC,2014M04,"12,114,473"
A068RC,2014M05,"12,158,416"
A068RC,2014M06,"12,219,620"
A068RC,2014M07,"12,269,477"
A068RC,2014M08,"12,354,638"
A068RC,2014M09,"12,370,231"
A068RC,2014M10,"12,444,340"
A068RC,2014M11,"12,479,086"
A068RC,2014M12,"12,496,379"
A068RC,2015M01,"12,483,009"
A068RC,2015M02,"12,535,094"
A068RC,2015M03,"12,588,312"
A068RC,2015M04,"12,637,071"
A068RC,2015M05,"12,710,387"
A068RC,2015M06,"12,758,094"
A068RC,2015M07,"12,820,259"
A068RC,2015M08,"12,854,509"
A068RC,2015M09,"12,852,680"
A068RC,2015M10,"12,863,391"
A068RC,2015M11,"12,902,872"
A068RC,2015M12,"12,941,512"
A068RC,2016M01,"12,962,225"
A068RC,2016M02,"13,031,892"
A068RC,2016M03,"13,018,795"
A068RC,2016M04,"13,096,545"
A068RC,2016M05,"13,147,298"
A068RC,2016M06,"13,232,689"
A068RC,2016M07,"13,254,253"
A068RC,2016M08,"13,295,752"
A068RC,2016M09,"13,351,787"
A068RC,2016M10,"13,386,876"
A068RC,2016M11,"13,425,324"
A068RC,2016M12,"13,530,022"
A068RC,2017M01,"13,594,545"
A068RC,2017M02,"13,613,284"
A068RC,2017M03,"13,667,376"
A068RC,2017M04,"13,701,724"
A068RC,2017M05,"13,711,581"
A068RC,2017M06,"13,771,064"
A068RC,2017M07,"13,798,360"
A068RC,2017M08,"13,841,452"
A068RC,2017M09,"13,961,117"
A068RC,2017M10,"14,004,931"
A068RC,2017M11,"14,100,817"
A068RC,2017M12,"14,204,539"
A068RC,2018M01,"14,233,803"
A068RC,2018M02,"14,257,178"
A068RC,2018M03,"14,331,363"
A068RC,2018M04,"14,399,502"
A068RC,2018M05,"14,481,434"
A068RC,2018M06,"14,522,637"
A068RC,2018M07,"14,586,254"
A068RC,2018M08,"14,644,354"
A068RC,2018M09,"14,653,888"
A068RC,2018M10,"14,745,202"
A068RC,2018M11,"14,804,981"
A068RC,2018M12,"14,690,152"
A068RC,2019M01,"14,786,550"
A068RC,2019M02,"14,800,823"
A068RC,2019M03,"14,937,243"
A068RC,2019M04,"15,014,340"
A068RC,2019M05,"15,068,068"
A068RC,2019M06,"15,134,525"
A068RC,2019M07,"15,188,402"
A068RC,2019M08,"15,225,660"
A068RC,2019M09,"15,245,689"
A068RC,2019M10,"15,303,934"
A068RC,2019M11,"15,329,409"
A068RC,2019M12,"15,374,075"
A068RC,2020M01,"15,448,132"
A068RC,2020M02,"15,442,336"
A068RC,2020M03,"14,419,349"
A068RC,2020M04,"12,622,155"
A068RC,2020M05,"13,657,991"
A068RC,2020M06,"14,489,754"
A068RC,2020M07,"14,702,861"
A068RC,2020M08,"14,878,506"
A068RC,2020M09,"15,080,058"
A068RC,2020M10,"15,106,753"
A068RC,2020M11,"15,008,591"
A068RC,2020M12,"14,938,922"
A068RC,2021M01,"15,287,627"
DPCERC,1959M01,"306,091"
DPCERC,1959M02,"309,554"
DPCERC,1959M03,"312,702"
DPCERC,1959M04,"312,193"
DPCERC,1959M05,"316,130"
DPCERC,1959M06,"318,193"
DPCERC,1959M07,"317,787"
DPCERC,1959M08,"320,161"
DPCERC,1959M09,"324,228"
DPCERC,1959M10,"322,794"
DPCERC,1959M11,"322,860"
DPCERC,1959M12,"322,871"
DPCERC,1960M01,"323,603"
DPCERC,1960M02,"325,338"
DPCERC,1960M03,"330,150"
DPCERC,1960M04,"336,482"
DPCERC,1960M05,"330,042"
DPCERC,1960M06,"330,102"
DPCERC,1960M07,"331,366"
DPCERC,1960M08,"331,613"
DPCERC,1960M09,"333,397"
DPCERC,1960M10,"335,398"
DPCERC,1960M11,"335,366"
DPCERC,1960M12,"331,307"
DPCERC,1961M01,"332,178"
DPCERC,1961M02,"333,717"
DPCERC,1961M03,"337,664"
DPCERC,1961M04,"337,639"
DPCERC,1961M05,"339,870"
DPCERC,1961M06,"340,857"
DPCERC,1961M07,"340,560"
DPCERC,1961M08,"342,068"
DPCERC,1961M09,"344,368"
DPCERC,1961M10,"346,499"
DPCERC,1961M11,"349,881"
DPCERC,1961M12,"352,398"
DPCERC,1962M01,"353,161"
DPCERC,1962M02,"353,951"
DPCERC,1962M03,"357,353"
DPCERC,1962M04,"359,006"
DPCERC,1962M05,"361,978"
DPCERC,1962M06,"360,389"
DPCERC,1962M07,"361,358"
DPCERC,1962M08,"362,882"
DPCERC,1962M09,"368,757"
DPCERC,1962M10,"366,548"
DPCERC,1962M11,"371,684"
DPCERC,1962M12,"373,621"
DPCERC,1963M01,"374,423"
DPCERC,1963M02,"373,411"
DPCERC,1963M03,"375,016"
DPCERC,1963M04,"376,350"
DPCERC,1963M05,"377,205"
DPCERC,1963M06,"381,683"
DPCERC,1963M07,"384,407"
DPCERC,1963M08,"386,287"
DPCERC,1963M09,"385,488"
DPCERC,1963M10,"386,023"
DPCERC,1963M11,"389,440"
DPCERC,1963M12,"394,684"
DPCERC,1964M01,"396,783"
DPCERC,1964M02,"400,161"
DPCERC,1964M03,"401,801"
DPCERC,1964M04,"402,823"
DPCERC,1964M05,"408,431"
DPCERC,1964M06,"411,355"
DPCERC,1964M07,"414,912"
DPCERC,1964M08,"417,737"
DPCERC,1964M09,"416,618"
DPCERC,1964M10,"419,602"
DPCERC,1964M11,"416,359"
DPCERC,1964M12,"421,001"
DPCERC,1965M01,"424,440"
DPCERC,1965M02,"431,397"
DPCERC,1965M03,"433,297"
DPCERC,1965M04,"437,059"
DPCERC,1965M05,"437,625"
DPCERC,1965M06,"435,243"
DPCERC,1965M07,"441,033"
DPCERC,1965M08,"444,375"
DPCERC,1965M09,"452,006"
DPCERC,1965M10,"458,479"
DPCERC,1965M11,"459,054"
DPCERC,1965M12,"461,673"
DPCERC,1966M01,"465,158"
DPCERC,1966M02,"470,220"
DPCERC,1966M03,"475,031"
DPCERC,1966M04,"476,948"
DPCERC,1966M05,"473,094"
DPCERC,1966M06,"475,524"
DPCERC,1966M07,"480,562"
DPCERC,1966M08,"483,152"
DPCERC,1966M09,"489,159"
DPCERC,1966M10,"488,285"
DPCERC,1966M11,"490,050"
DPCERC,1966M12,"491,843"
DPCERC,1967M01,"494,203"
DPCERC,1967M02,"492,952"
DPCERC,1967M03,"495,797"
DPCERC,1967M04,"501,315"
DPCERC,1967M05,"502,243"
DPCERC,1967M06,"506,814"
DPCERC,1967M07,"506,708"
DPCERC,1967M08,"509,821"
DPCERC,1967M09,"515,622"
DPCERC,1967M10,"512,203"
DPCERC,1967M11,"517,400"
DPCERC,1967M12,"525,145"
DPCERC,1968M01,"530,934"
DPCERC,1968M02,"533,622"
DPCERC,1968M03,"544,333"
DPCERC,1968M04,"544,007"
DPCERC,1968M05,"549,783"
DPCERC,1968M06,"556,253"
DPCERC,1968M07,"563,156"
DPCERC,1968M08,"567,007"
DPCERC,1968M09,"568,203"
DPCERC,1968M10,"571,644"
DPCERC,1968M11,"576,748"
DPCERC,1968M12,"576,540"
DPCERC,1969M01,"583,479"
DPCERC,1969M02,"588,675"
DPCERC,1969M03,"588,862"
DPCERC,1969M04,"593,870"
DPCERC,1969M05,"600,271"
DPCERC,1969M06,"600,869"
DPCERC,1969M07,"602,700"
DPCERC,1969M08,"609,939"
DPCERC,1969M09,"613,239"
DPCERC,1969M10,"618,515"
DPCERC,1969M11,"620,476"
DPCERC,1969M12,"622,768"
DPCERC,1970M01,"628,728"
DPCERC,1970M02,"633,992"
DPCERC,1970M03,"632,334"
DPCERC,1970M04,"636,017"
DPCERC,1970M05,"642,427"
DPCERC,1970M06,"646,268"
DPCERC,1970M07,"648,472"
DPCERC,1970M08,"652,907"
DPCERC,1970M09,"659,068"
DPCERC,1970M10,"658,315"
DPCERC,1970M11,"656,559"
